id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
658620,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
584683,Landing Page Submission,Direct Traffic,No,No,1,3.0,1011,3.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,14.0,13.0,Yes
591598,Landing Page Submission,Google,No,No,0,3.0,139,3.0,Chat Conversation,Marketing Management,,No,No,No,No,No,No,17.0,18.0,No
631429,Landing Page Submission,Direct Traffic,No,No,0,4.0,44,4.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,Yes
629610,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
614777,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
633311,Landing Page Submission,Direct Traffic,No,No,0,4.0,196,4.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,Yes
608231,Landing Page Submission,Direct Traffic,No,No,0,5.0,278,2.5,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,12.0,16.0,Yes
589352,API,Google,No,No,0,2.0,129,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
606187,Landing Page Submission,Direct Traffic,No,No,1,3.0,248,1.5,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,,,Yes
626523,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
619174,Landing Page Submission,Google,Yes,No,0,7.0,23,7.0,Page Visited on Website,Retail Management,,No,No,No,No,No,No,,,No
600528,Landing Page Submission,Google,No,No,1,8.0,422,1.6,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
608403,API,Organic Search,No,No,0,7.0,215,7.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
611217,Landing Page Submission,Direct Traffic,No,No,0,2.0,221,2.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
591848,Lead Add Form,,Yes,No,1,0.0,0,0.0,Unsubscribed,Healthcare Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
641492,API,Direct Traffic,No,No,0,2.0,303,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
587204,API,Google,No,No,0,7.0,35,1.4,Page Visited on Website,,,No,No,No,No,No,No,,,No
595041,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
655427,API,Google,No,No,0,2.0,374,1.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
632365,Landing Page Submission,Google,No,No,0,5.0,637,2.5,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,No
602710,Landing Page Submission,Direct Traffic,No,No,1,3.0,936,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
598532,API,Organic Search,No,No,1,15.0,914,5.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
631013,Landing Page Submission,Google,No,No,1,3.0,1497,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
584084,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
649451,Landing Page Submission,Organic Search,No,No,1,6.0,1847,6.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,14.0,Yes
582002,API,Chat,No,No,1,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
659918,API,Organic Search,No,No,1,7.0,1468,3.5,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
643848,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
588182,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
601705,Landing Page Submission,Google,No,No,0,2.0,339,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
617811,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
589850,Landing Page Submission,Organic Search,No,No,0,8.0,106,8.0,Email Opened,Travel and Tourism,,No,No,No,No,No,No,14.0,16.0,Yes
633999,Landing Page Submission,Google,No,No,0,6.0,478,3.0,Email Opened,Operations Management,,No,No,No,No,No,No,14.0,18.0,No
651425,Landing Page Submission,Google,No,No,0,3.0,293,3.0,Form Submitted on Website,Marketing Management,,No,No,No,No,No,No,12.0,18.0,No
630784,API,Google,No,No,0,2.0,139,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
611849,Landing Page Submission,Direct Traffic,No,No,0,2.0,272,2.0,Email Opened,Media and Advertising,Working Professional,No,No,No,No,No,No,,,Yes
583111,Landing Page Submission,Direct Traffic,No,No,0,5.0,568,2.5,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
628902,Landing Page Submission,Direct Traffic,No,No,0,2.0,498,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,Yes
594404,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
587099,Landing Page Submission,Google,No,No,0,2.0,205,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,No
606650,API,Chat,Yes,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
623622,API,Google,No,No,1,6.0,596,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
595488,Landing Page Submission,Organic Search,No,No,0,6.0,288,3.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
594400,API,Google,No,No,0,3.0,1314,1.5,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
606497,API,Google,No,No,0,8.0,403,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
610682,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
586837,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
645324,Landing Page Submission,Google,No,No,1,3.0,359,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
588088,Landing Page Submission,Google,No,No,1,3.0,1191,3.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,15.0,19.0,No
610800,API,Organic Search,No,No,0,2.0,61,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
636809,Landing Page Submission,google,No,No,0,7.0,1072,3.5,Unreachable,Select,,No,No,No,No,No,No,12.0,13.0,No
611447,Landing Page Submission,Direct Traffic,No,No,0,2.0,74,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
658321,API,Referral Sites,No,No,1,3.0,1299,3.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,13.0,No
614865,API,Google,No,No,1,2.0,252,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
640127,Landing Page Submission,Direct Traffic,No,No,1,1.0,1320,1.0,Email Bounced,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
621471,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
648219,Landing Page Submission,Google,No,No,0,2.0,277,2.0,Converted to Lead,IT Projects Management,Unemployed,No,No,No,No,No,No,13.0,15.0,No
609435,API,Chat,No,No,0,17.0,869,1.21,Page Visited on Website,,,No,No,No,No,No,No,,,No
654786,Landing Page Submission,Organic Search,No,No,0,6.0,361,3.0,Email Opened,Rural and Agribusiness,,No,No,No,No,No,No,14.0,13.0,Yes
590690,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
586640,Landing Page Submission,Google,No,No,0,12.0,669,12.0,Email Opened,International Business,,No,No,No,No,No,No,16.0,18.0,No
583405,Landing Page Submission,Direct Traffic,No,No,0,3.0,99,3.0,Page Visited on Website,IT Projects Management,,No,No,No,No,No,No,17.0,13.0,Yes
639044,API,Google,No,No,0,2.0,393,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
627186,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
591908,API,Organic Search,No,No,1,3.0,1622,3.0,Email Opened,Business Administration,Working Professional,No,No,No,No,No,No,16.0,16.0,No
622413,Landing Page Submission,Direct Traffic,No,No,1,2.0,1520,2.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
627593,Landing Page Submission,Google,No,No,1,6.0,994,1.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
633903,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
629721,Landing Page Submission,Google,No,No,0,5.0,97,2.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
659293,API,Referral Sites,No,No,0,10.0,275,3.33,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,13.0,No
601825,Landing Page Submission,Direct Traffic,No,No,0,4.0,48,4.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,,,No
650591,API,Organic Search,No,No,0,13.0,78,2.17,Page Visited on Website,,,No,No,No,No,No,No,15.0,16.0,No
629012,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,1234,3.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
623381,Landing Page Submission,Organic Search,No,No,0,8.0,164,8.0,Email Opened,Retail Management,,No,No,No,No,No,No,,,Yes
587564,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,100,1.0,Email Bounced,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,15.0,No
641827,Landing Page Submission,Google,No,No,0,2.0,1335,2.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,18.0,No
604851,Landing Page Submission,Google,No,No,0,5.0,14,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
633154,API,Chat,No,No,1,4.0,936,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
613440,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
660664,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
607885,Landing Page Submission,Direct Traffic,No,No,0,2.0,181,2.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
588005,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
589424,API,Organic Search,No,No,1,5.0,930,5.0,Page Visited on Website,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,15.0,11.0,No
624673,API,Google,No,No,0,3.0,1321,1.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
606314,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
579786,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
595728,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
604688,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,322,1.0,Email Bounced,Rural and Agribusiness,,No,No,No,No,No,No,,,No
648419,Landing Page Submission,Direct Traffic,No,No,0,4.0,1371,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
581952,Landing Page Submission,Direct Traffic,No,No,0,6.0,503,6.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
600587,Landing Page Submission,Google,No,No,0,8.0,1472,2.67,Chat Conversation,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
592413,API,Chat,No,No,1,0.0,0,0.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,14.0,No
652416,Landing Page Submission,Google,No,No,1,3.0,779,3.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,No
645946,Landing Page Submission,Direct Traffic,No,No,0,3.0,505,3.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
649221,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
618983,Landing Page Submission,Referral Sites,No,No,1,5.0,551,2.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
602359,Landing Page Submission,Direct Traffic,No,No,1,2.0,848,2.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,,,Yes
657968,Landing Page Submission,Direct Traffic,No,No,1,7.0,116,7.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
618866,Landing Page Submission,Direct Traffic,No,No,1,9.0,1242,9.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,Yes
656120,Landing Page Submission,Google,No,No,0,2.0,250,2.0,Form Submitted on Website,Marketing Management,,No,No,No,No,No,No,12.0,17.0,No
591380,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
637929,API,Google,No,No,1,2.0,1556,1.0,Chat Conversation,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
623713,Landing Page Submission,Google,No,No,0,4.0,374,4.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
600400,Landing Page Submission,Direct Traffic,No,No,0,3.0,243,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
622727,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
632143,Landing Page Submission,Google,No,No,0,10.0,479,3.33,Email Opened,Operations Management,,No,No,No,No,No,No,13.0,17.0,Yes
601193,API,Organic Search,No,No,1,2.0,933,2.0,Converted to Lead,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
601041,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,1139,2.0,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,,,No
632816,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
592598,API,Google,No,No,1,3.0,1563,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
580425,API,Google,No,No,0,6.0,351,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
638468,Landing Page Submission,Direct Traffic,No,No,0,5.0,129,2.5,Chat Conversation,International Business,Unemployed,No,No,No,No,No,No,15.0,18.0,No
636722,Landing Page Submission,Google,No,No,1,5.0,1715,1.67,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
626407,Landing Page Submission,Direct Traffic,No,No,0,2.0,74,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
647814,Landing Page Submission,Direct Traffic,No,No,0,10.0,124,5.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
620185,API,Google,No,No,1,9.0,351,4.5,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
594161,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,712,2.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
654319,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,68,1.0,Email Bounced,Finance Management,,No,No,No,No,No,No,15.0,18.0,Yes
619478,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
635574,Landing Page Submission,Direct Traffic,No,No,0,4.0,4,2.0,Email Opened,Rural and Agribusiness,,No,No,No,No,No,No,14.0,14.0,Yes
585704,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
657142,API,Google,No,No,0,5.0,1493,1.67,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
634125,API,Google,No,No,1,2.0,103,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
593476,Landing Page Submission,Organic Search,No,No,0,6.0,170,3.0,Unreachable,Retail Management,,No,No,No,No,No,No,14.0,17.0,Yes
615988,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
587303,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
613352,Landing Page Submission,Direct Traffic,No,No,1,4.0,1005,1.33,SMS Sent,Business Administration,,No,No,No,No,No,No,,,Yes
593860,API,Organic Search,No,No,1,4.0,816,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
658828,Landing Page Submission,Direct Traffic,No,No,0,2.0,47,2.0,Email Link Clicked,Business Administration,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
587507,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,15.0,15.0,No
628298,API,Chat,Yes,No,1,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
625651,Landing Page Submission,Organic Search,No,No,0,4.0,865,4.0,Email Opened,Healthcare Management,,No,No,No,No,No,No,,,Yes
605299,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
615065,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
621770,API,Organic Search,No,No,0,5.0,154,5.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
643360,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
654178,Lead Import,Facebook,No,No,0,,129,,,Select,Unemployed,No,No,No,No,No,No,13.0,14.0,No
643233,API,Chat,No,No,1,4.0,263,1.33,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
593130,Landing Page Submission,Direct Traffic,Yes,No,0,20.0,56,1.54,Form Submitted on Website,E-Business,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
582525,Landing Page Submission,Organic Search,No,No,0,8.0,327,2.67,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,13.0,14.0,Yes
614964,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
592807,API,Google,No,No,0,1.0,95,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
649677,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Hospitality Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
607416,Landing Page Submission,Google,No,No,0,5.0,215,5.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
651262,Landing Page Submission,Google,No,No,0,5.0,376,5.0,Unreachable,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,16.0,No
650504,API,Google,No,No,1,6.0,1117,6.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
602873,Landing Page Submission,Direct Traffic,No,No,0,9.0,208,9.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
622950,Landing Page Submission,Direct Traffic,No,No,1,8.0,598,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
589246,Landing Page Submission,Direct Traffic,No,No,0,3.0,27,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
638184,API,Google,No,No,1,6.0,1134,6.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
659141,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
584897,Landing Page Submission,Google,No,No,0,4.0,884,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
641857,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
649879,Landing Page Submission,Direct Traffic,No,No,0,3.0,1829,3.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
588921,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
655552,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,15.0,19.0,No
646701,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
618943,API,Organic Search,No,No,0,2.0,391,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
600441,Landing Page Submission,Direct Traffic,No,No,1,12.0,414,6.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
633828,Landing Page Submission,Google,No,No,0,3.0,124,1.5,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,17.0,No
639869,Landing Page Submission,Direct Traffic,No,No,0,3.0,413,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
604104,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
658618,API,Referral Sites,No,No,0,4.0,904,4.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,13.0,No
631894,API,Google,No,No,0,3.0,344,3.0,Email Opened,,,No,No,No,No,No,No,,,No
610661,Landing Page Submission,Google,No,No,0,2.0,225,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
590171,Landing Page Submission,Google,No,No,0,2.0,305,2.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
642914,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
637265,API,Organic Search,No,No,0,4.0,32,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
619527,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
590004,API,Organic Search,No,No,0,1.0,50,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,16.0,14.0,No
641330,Landing Page Submission,Direct Traffic,No,No,0,3.0,977,3.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,13.0,17.0,Yes
632233,Landing Page Submission,Organic Search,No,No,0,3.0,24,3.0,Converted to Lead,Supply Chain Management,Student,No,No,No,No,No,No,16.0,16.0,Yes
606750,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
597452,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,1237,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,,,Yes
647177,API,Organic Search,No,No,0,8.0,172,8.0,Email Opened,Business Administration,,No,No,No,No,No,No,14.0,14.0,Yes
626914,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
611523,Landing Page Submission,Organic Search,No,No,0,14.0,302,3.5,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
